date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:59:27	13489/13489	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2003%20Feb%202021%2022:54:18%20GMT	https://validthemes.live/themeforest/farmi/assets/js/main.js	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/js/main.js	(from https://validthemes.live/themeforest/farmi/index-2.html)
08:59:29	115052/115052	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400.eot	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400.eot	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:32	63376/63376	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400.woff2	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400.woff2	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:32	115052/115052	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400.eot?	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400d41d.eot	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:33	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20May%202023%2015:59:33%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400.svg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400.svg	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:34	73920/73920	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400.woff	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400.woff	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:34	114816/114816	---M--	200	added ('OK')	font/ttf	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400.ttf	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-brands-400.ttf	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:34	40744/40744	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400.eot	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400.eot	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:34	40744/40744	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400.eot?	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400d41d.eot	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:34	14952/14952	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400.woff2	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400.woff2	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:35	18212/18212	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400.woff	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400.woff	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:36	40516/40516	---M--	200	added ('OK')	font/ttf	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400.ttf	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400.ttf	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:36	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20May%202023%2015:59:35%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400.svg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-regular-400.svg	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:38	160768/160768	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900.eot	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900.eot	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:38	59572/59572	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900.woff2	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900.woff2	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:39	160768/160768	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900.eot?	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900d41d.eot	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:40	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20May%202023%2015:59:40%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900.svg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900.svg	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:40	76632/76632	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900.woff	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900.woff	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:41	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/themify.eot?-fvbane	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/themify9f24.eot	(from https://validthemes.live/themeforest/farmi/assets/css/themify-icons.css)
08:59:42	160548/160548	---M--	200	added ('OK')	font/ttf	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900.ttf	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/fa-solid-900.ttf	(from https://validthemes.live/themeforest/farmi/assets/css/font-awesome.min.css)
08:59:42	56108/56108	---M--	200	added ('OK')	font/woff	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/themify.woff?-fvbane	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/themify9f24.woff	(from https://validthemes.live/themeforest/farmi/assets/css/themify-icons.css)
08:59:42	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/themify.eot?	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/themifyd41d.eot	(from https://validthemes.live/themeforest/farmi/assets/css/themify-icons.css)
08:59:44	78584/78584	---M--	200	added ('OK')	font/ttf	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/themify.ttf?-fvbane	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/themify9f24.ttf	(from https://validthemes.live/themeforest/farmi/assets/css/themify-icons.css)
08:59:44	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/themify.svg?-fvbane	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/themify9f24.svg	(from https://validthemes.live/themeforest/farmi/assets/css/themify-icons.css)
08:59:45	34250/34250	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Jan%202021%2021:22:04%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/Flaticon.eot?	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/Flaticond41d.eot	(from https://validthemes.live/themeforest/farmi/assets/css/flaticon-set.css)
08:59:45	21736/21736	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Jan%202021%2021:22:04%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/Flaticon.woff	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/Flaticon.woff	(from https://validthemes.live/themeforest/farmi/assets/css/flaticon-set.css)
08:59:45	34250/34250	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Jan%202021%2021:22:04%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/Flaticon.eot	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/Flaticon.eot	(from https://validthemes.live/themeforest/farmi/assets/css/flaticon-set.css)
08:59:45	34072/34072	---M--	200	added ('OK')	font/ttf	date:Thu,%2021%20Jan%202021%2021:22:02%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/Flaticon.ttf	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/Flaticon.ttf	(from https://validthemes.live/themeforest/farmi/assets/css/flaticon-set.css)
08:59:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20May%202023%2015:59:46%20GMT	https://validthemes.live/themeforest/farmi/assets/css/Flaticon.svg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/css/Flaticon.svg	(from https://validthemes.live/themeforest/farmi/assets/css/flaticon-set.css)
08:59:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20May%202023%2015:59:46%20GMT	https://validthemes.live/themeforest/farmi/assets/css/owl.video.play.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/css/owl.video.play.png	(from https://validthemes.live/themeforest/farmi/assets/css/owl.carousel.min.css)
08:59:47	5865/5865	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2004%20Sep%202018%2000:53:58%20GMT	https://validthemes.live/themeforest/farmi/assets/img/shape/brush.svg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/shape/brush.svg	(from https://validthemes.live/themeforest/farmi/style.css)
08:59:47	11828/11828	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jan%202021%2001:36:44%20GMT	https://validthemes.live/themeforest/farmi/assets/img/shape/brush.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/shape/brush.png	(from https://validthemes.live/themeforest/farmi/style.css)
08:59:48	1730/1730	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jan%202021%2018:46:08%20GMT	https://validthemes.live/themeforest/farmi/assets/img/shape/1.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/shape/1.png	(from https://validthemes.live/themeforest/farmi/style.css)
08:59:49	242643/242643	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Jan%202021%2021:22:02%20GMT	https://validthemes.live/themeforest/farmi/assets/fonts/Flaticon.svg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/fonts/Flaticon.svg	(from https://validthemes.live/themeforest/farmi/assets/css/flaticon-set.css)
08:59:50	3779/3779	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2000:39:46%20GMT	https://validthemes.live/themeforest/farmi/assets/img/illustration/2.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/illustration/2.png	(from https://validthemes.live/themeforest/farmi/style.css)
08:59:51	7052/7052	---M--	200	added ('OK')	image/gif	date:Mon,%2025%20Jan%202021%2000:20:56%20GMT	https://validthemes.live/themeforest/farmi/assets/img/preloader.gif	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/preloader.gif	(from https://validthemes.live/themeforest/farmi/style.css)
08:59:55	218301/218301	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Feb%202021%2004:18:44%20GMT	https://validthemes.live/themeforest/farmi/assets/img/demo/index-1.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/demo/index-1.jpg	(from https://validthemes.live/themeforest/farmi/index.html)
08:59:56	156969/156969	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Feb%202021%2004:18:02%20GMT	https://validthemes.live/themeforest/farmi/assets/img/demo/index-3.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/demo/index-3.jpg	(from https://validthemes.live/themeforest/farmi/index.html)
08:59:57	233915/233915	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Feb%202021%2004:19:16%20GMT	https://validthemes.live/themeforest/farmi/assets/img/demo/index-2.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/demo/index-2.jpg	(from https://validthemes.live/themeforest/farmi/index.html)
08:59:58	173674/173674	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jan%202021%2005:49:20%20GMT	https://validthemes.live/themeforest/farmi/assets/img/banner/2.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/banner/2.jpg	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:00	108006/108006	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jan%202021%2005:47:00%20GMT	https://validthemes.live/themeforest/farmi/assets/img/banner/1.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/banner/1.jpg	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:01	83115/83115	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jan%202021%2006:22:18%20GMT	https://validthemes.live/themeforest/farmi/assets/img/about/1.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/about/1.jpg	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:03	160821/160821	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2019:01:00%20GMT	https://validthemes.live/themeforest/farmi/assets/img/thumb/1.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/thumb/1.png	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:04	112031/112031	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2022:14:06%20GMT	https://validthemes.live/themeforest/farmi/assets/img/about/2.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/about/2.jpg	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:05	138346/138346	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2018:49:46%20GMT	https://validthemes.live/themeforest/farmi/assets/img/thumb/3.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/thumb/3.png	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:05	118302/118302	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Jan%202021%2023:39:28%20GMT	https://validthemes.live/themeforest/farmi/assets/img/thumb/2.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/thumb/2.png	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:06	209957/209957	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2018:46:42%20GMT	https://validthemes.live/themeforest/farmi/assets/img/thumb/4.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/thumb/4.png	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:07	109849/109849	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jan%202021%2023:09:16%20GMT	https://validthemes.live/themeforest/farmi/assets/img/thumb/5.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/thumb/5.png	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:07	80776/80776	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jan%202021%2022:08:24%20GMT	https://validthemes.live/themeforest/farmi/assets/img/banner/7.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/banner/7.jpg	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:08	36693/36693	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jan%202021%2022:38:18%20GMT	https://validthemes.live/themeforest/farmi/assets/img/gallery/1.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/gallery/1.jpg	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:08	38739/38739	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jan%202021%2022:44:22%20GMT	https://validthemes.live/themeforest/farmi/assets/img/gallery/4.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/gallery/4.jpg	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:08	24502/24502	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Mar%202018%2014:51:24%20GMT	https://validthemes.live/themeforest/farmi/assets/img/team/1.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/team/1.jpg	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:08	45219/45219	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2023:32:48%20GMT	https://validthemes.live/themeforest/farmi/assets/img/team/2.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/team/2.jpg	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:09	17322/17322	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Feb%202021%2023:59:10%20GMT	https://validthemes.live/themeforest/farmi/assets/img/logo-green.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/logo-green.png	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:09	33762/33762	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2023:31:46%20GMT	https://validthemes.live/themeforest/farmi/assets/img/team/3.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/team/3.jpg	(from https://validthemes.live/themeforest/farmi/index-1.html)
09:00:11	111061/111061	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Feb%202021%2003:41:48%20GMT	https://validthemes.live/themeforest/farmi/assets/img/banner/15.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/banner/15.jpg	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:12	109329/109329	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Feb%202021%2003:36:28%20GMT	https://validthemes.live/themeforest/farmi/assets/img/banner/13.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/banner/13.jpg	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:12	107382/107382	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jan%202021%2019:23:26%20GMT	https://validthemes.live/themeforest/farmi/assets/img/shape/4.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/shape/4.png	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:12	76952/76952	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Feb%202021%2003:58:56%20GMT	https://validthemes.live/themeforest/farmi/assets/img/services/11.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/services/11.jpg	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:12	96614/96614	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Feb%202021%2003:52:40%20GMT	https://validthemes.live/themeforest/farmi/assets/img/about/5.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/about/5.jpg	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:13	24883/24883	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Feb%202021%2003:58:10%20GMT	https://validthemes.live/themeforest/farmi/assets/img/services/33.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/services/33.jpg	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:13	61708/61708	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Feb%202021%2003:58:32%20GMT	https://validthemes.live/themeforest/farmi/assets/img/services/22.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/services/22.jpg	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:14	65900/65900	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Feb%202021%2003:57:34%20GMT	https://validthemes.live/themeforest/farmi/assets/img/services/44.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/services/44.jpg	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:15	102861/102861	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Feb%202021%2022:15:52%20GMT	https://validthemes.live/themeforest/farmi/assets/img/product/3.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/product/3.png	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:16	150608/150608	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Feb%202021%2022:15:50%20GMT	https://validthemes.live/themeforest/farmi/assets/img/product/1.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/product/1.png	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:16	118960/118960	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Feb%202021%2022:15:52%20GMT	https://validthemes.live/themeforest/farmi/assets/img/product/2.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/product/2.png	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:16	48354/48354	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2023:43:46%20GMT	https://validthemes.live/themeforest/farmi/assets/img/farmers/1.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/farmers/1.jpg	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:17	46086/46086	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2023:45:30%20GMT	https://validthemes.live/themeforest/farmi/assets/img/farmers/3.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/farmers/3.jpg	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:17	82961/82961	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2023:50:36%20GMT	https://validthemes.live/themeforest/farmi/assets/img/farmers/2.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/farmers/2.jpg	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:17	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20May%202023%2016:00:17%20GMT	https://validthemes.live/themeforest/farmi/assets/js/equal-height.min.js	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/js/equal-height.min.js	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:17	144082/144082	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Feb%202021%2022:15:52%20GMT	https://validthemes.live/themeforest/farmi/assets/img/product/4.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/product/4.png	(from https://validthemes.live/themeforest/farmi/index-3.html)
09:00:18	20145/20145	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2023:29:40%20GMT	https://validthemes.live/themeforest/farmi/assets/img/about/4.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/about/4.jpg	(from https://validthemes.live/themeforest/farmi/about-us.html)
09:00:19	102418/102418	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2022:42:20%20GMT	https://validthemes.live/themeforest/farmi/assets/img/banner/8.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/banner/8.jpg	(from https://validthemes.live/themeforest/farmi/about-us.html)
09:00:20	31573/31573	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2023:47:08%20GMT	https://validthemes.live/themeforest/farmi/assets/img/farmers/4.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/farmers/4.jpg	(from https://validthemes.live/themeforest/farmi/team.html)
09:00:21	75542/75542	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2023:51:32%20GMT	https://validthemes.live/themeforest/farmi/assets/img/farmers/5.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/farmers/5.jpg	(from https://validthemes.live/themeforest/farmi/team.html)
09:00:21	148628/148628	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2023:38:24%20GMT	https://validthemes.live/themeforest/farmi/assets/img/banner/12.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/banner/12.jpg	(from https://validthemes.live/themeforest/farmi/team.html)
09:00:23	48954/48954	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2023:53:34%20GMT	https://validthemes.live/themeforest/farmi/assets/img/farmers/6.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/farmers/6.jpg	(from https://validthemes.live/themeforest/farmi/team.html)
